BMW,ActiveHybrid 7,2013,350,6,AUTOMATIC,rear wheel drive,Large,30,22,84300
BMW,ActiveHybrid 7,2014,350,6,AUTOMATIC,rear wheel drive,Large,30,22,84300
BMW,ActiveHybrid 7,2015,335,6,AUTOMATIC,rear wheel drive,Large,30,22,84300
BMW,ALPINA B7,2014,540,8,AUTOMATIC,rear wheel drive,Large,25,16,132200
BMW,ALPINA B7,2014,540,8,AUTOMATIC,rear wheel drive,Large,25,16,128300
BMW,ALPINA B7,2015,540,8,AUTOMATIC,rear wheel drive,Large,25,16,132200
BMW,ALPINA B7,2015,540,8,AUTOMATIC,rear wheel drive,Large,25,16,128300
BMW,Alpina,2003,375,8,AUTOMATIC,rear wheel drive,Compact,19,13,136900
BMW,i3,2015,170,0,DIRECT_DRIVE,rear wheel drive,Compact,111,137,42400
BMW,i3,2016,170,0,DIRECT_DRIVE,rear wheel drive,Compact,111,137,42400
BMW,i3,2017,170,0,DIRECT_DRIVE,rear wheel drive,Compact,111,137,42400
BMW,i3,2017,170,0,DIRECT_DRIVE,rear wheel drive,Compact,106,129,43600
BMW,M2,2016,365,6,MANUAL,rear wheel drive,Compact,26,18,51700
BMW,M2,2017,365,6,MANUAL,rear wheel drive,Compact,26,18,51700
BMW,M3,2015,425,6,MANUAL,rear wheel drive,Midsize,26,17,62000
BMW,M3,2016,425,6,MANUAL,rear wheel drive,Midsize,26,17,63500
BMW,M3,2017,425,6,MANUAL,rear wheel drive,Midsize,26,17,64000
BMW,M4 GTS,2016,493,6,AUTOMATED_MANUAL,rear wheel drive,Midsize,23,16,133205
BMW,M4,2015,425,6,MANUAL,rear wheel drive,Midsize,26,17,64200
BMW,M4,2015,425,6,MANUAL,rear wheel drive,Midsize,26,17,72500
BMW,M4,2016,425,6,MANUAL,rear wheel drive,Midsize,26,17,74200
BMW,M4,2016,425,6,MANUAL,rear wheel drive,Midsize,26,17,65700
BMW,M4,2017,425,6,MANUAL,rear wheel drive,Midsize,26,17,74700
BMW,M4,2017,425,6,MANUAL,rear wheel drive,Midsize,26,17,66200
BMW,M5,2014,552,8,AUTOMATED_MANUAL,rear wheel drive,Large,20,14,92900
BMW,M5,2015,560,8,AUTOMATED_MANUAL,rear wheel drive,Large,20,14,93600
BMW,M5,2016,560,8,AUTOMATED_MANUAL,rear wheel drive,Large,20,14,94100
BMW,M6 Gran Coupe,2015,560,8,AUTOMATED_MANUAL,rear wheel drive,Large,20,14,115700
BMW,M6 Gran Coupe,2016,552,8,AUTOMATED_MANUAL,rear wheel drive,Large,20,14,117200
BMW,M6 Gran Coupe,2017,560,8,AUTOMATED_MANUAL,rear wheel drive,Large,20,14,117500
BMW,M6,2015,560,8,AUTOMATED_MANUAL,rear wheel drive,Midsize,20,14,118200
BMW,M6,2015,560,8,AUTOMATED_MANUAL,rear wheel drive,Midsize,20,14,111900
BMW,M6,2016,552,8,AUTOMATED_MANUAL,rear wheel drive,Midsize,20,14,119700
BMW,M6,2016,552,8,AUTOMATED_MANUAL,rear wheel drive,Midsize,20,14,113400
BMW,M6,2017,560,8,AUTOMATED_MANUAL,rear wheel drive,Midsize,20,14,113700
BMW,M6,2017,560,8,AUTOMATED_MANUAL,rear wheel drive,Midsize,22,15,120000
BMW,M,2001,315,6,MANUAL,rear wheel drive,Compact,23,15,44990
BMW,M,2001,315,6,MANUAL,rear wheel drive,Compact,23,15,45990
BMW,M,2002,315,6,MANUAL,rear wheel drive,Compact,25,17,44990
BMW,M,2006,330,6,MANUAL,rear wheel drive,Compact,22,14,49300
BMW,M,2006,330,6,MANUAL,rear wheel drive,Compact,22,14,51300
BMW,X1,2015,240,4,AUTOMATIC,rear wheel drive,Midsize,34,23,31200
BMW,X3,2015,240,4,AUTOMATIC,rear wheel drive,Midsize,28,21,38500
BMW,X3,2016,240,4,AUTOMATIC,rear wheel drive,Midsize,28,21,38950
BMW,X3,2017,240,4,AUTOMATIC,rear wheel drive,Midsize,28,21,39250
BMW,X5,2015,300,6,AUTOMATIC,rear wheel drive,Midsize,27,19,53900
BMW,X5,2016,300,6,AUTOMATIC,rear wheel drive,Midsize,25,18,54700
BMW,X5,2017,300,6,AUTOMATIC,rear wheel drive,Midsize,25,18,55500
BMW,X6,2015,300,6,AUTOMATIC,rear wheel drive,Midsize,27,19,59600
BMW,X6,2016,300,6,AUTOMATIC,rear wheel drive,Midsize,25,18,60600
BMW,X6,2017,300,6,AUTOMATIC,rear wheel drive,Midsize,25,18,61400
BMW,Z3,2000,193,6,MANUAL,rear wheel drive,Compact,24,17,4976
BMW,Z3,2000,193,6,MANUAL,rear wheel drive,Compact,24,17,4697
BMW,Z3,2000,170,6,MANUAL,rear wheel drive,Compact,25,17,4755
BMW,Z3,2001,225,6,MANUAL,rear wheel drive,Compact,26,19,37900
BMW,Z3,2001,184,6,MANUAL,rear wheel drive,Compact,25,18,31300
BMW,Z3,2001,225,6,MANUAL,rear wheel drive,Compact,26,19,37700
BMW,Z3,2002,225,6,MANUAL,rear wheel drive,Compact,26,19,37900
BMW,Z3,2002,184,6,MANUAL,rear wheel drive,Compact,25,18,31300
BMW,Z3,2002,225,6,MANUAL,rear wheel drive,Compact,26,19,37700
BMW,Z4 M,2007,330,6,MANUAL,rear wheel drive,Compact,22,15,50100
BMW,Z4 M,2007,330,6,MANUAL,rear wheel drive,Compact,22,15,52100
BMW,Z4 M,2008,330,6,MANUAL,rear wheel drive,Compact,23,15,50400
BMW,Z4 M,2008,330,6,MANUAL,rear wheel drive,Compact,23,15,52400
BMW,Z4,2014,240,4,MANUAL,rear wheel drive,Compact,34,22,48950
BMW,Z4,2014,300,6,MANUAL,rear wheel drive,Compact,26,19,56950
BMW,Z4,2014,335,6,AUTOMATED_MANUAL,rear wheel drive,Compact,24,17,65800
BMW,Z4,2015,240,4,MANUAL,rear wheel drive,Compact,34,22,48950
BMW,Z4,2015,300,6,AUTOMATED_MANUAL,rear wheel drive,Compact,24,17,56950
BMW,Z4,2015,335,6,AUTOMATED_MANUAL,rear wheel drive,Compact,24,17,65800
BMW,Z4,2016,300,6,AUTOMATED_MANUAL,rear wheel drive,Compact,24,17,57500
BMW,Z4,2016,240,4,MANUAL,rear wheel drive,Compact,34,22,49700
BMW,Z4,2016,335,6,AUTOMATED_MANUAL,rear wheel drive,Compact,24,17,66350
BMW,Z8,2001,394,8,MANUAL,rear wheel drive,Compact,19,12,128000
BMW,Z8,2002,394,8,MANUAL,rear wheel drive,Compact,19,12,130000
BMW,Z8,2003,394,8,MANUAL,rear wheel drive,Compact,19,12,131500
